,Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,amount,Month,Time,group
723,9037,185201.0,Vareebadd Phone,1.0,400.0,2019-04-10 11:04:00,"106 Sunset St, Dallas, TX 75001",400.0,4,11,"Vareebadd Phone,Apple Airpods Headphones"
724,9038,185201.0,Apple Airpods Headphones,1.0,150.0,2019-04-10 11:04:00,"106 Sunset St, Dallas, TX 75001",150.0,4,11,"Vareebadd Phone,Apple Airpods Headphones"
725,9041,185204.0,Lightning Charging Cable,2.0,14.95,2019-04-22 19:21:00,"965 8th St, New York City, NY 10001",29.9,4,19,"Lightning Charging Cable,27in 4K Gaming Monitor"
726,9042,185204.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-22 19:21:00,"965 8th St, New York City, NY 10001",389.99,4,19,"Lightning Charging Cable,27in 4K Gaming Monitor"
727,9065,185227.0,Google Phone,1.0,600.0,2019-04-14 17:32:00,"16 Dogwood St, Atlanta, GA 30301",600.0,4,17,"Google Phone,USB-C Charging Cable"
728,9066,185227.0,USB-C Charging Cable,1.0,11.95,2019-04-14 17:32:00,"16 Dogwood St, Atlanta, GA 30301",11.95,4,17,"Google Phone,USB-C Charging Cable"
729,9147,185308.0,Vareebadd Phone,1.0,400.0,2019-04-10 13:43:00,"286 West St, San Francisco, CA 94016",400.0,4,13,"Vareebadd Phone,34in Ultrawide Monitor"
730,9148,185308.0,34in Ultrawide Monitor,1.0,379.99,2019-04-10 13:43:00,"286 West St, San Francisco, CA 94016",379.99,4,13,"Vareebadd Phone,34in Ultrawide Monitor"
731,9151,185311.0,Google Phone,1.0,600.0,2019-04-21 18:57:00,"308 Forest St, New York City, NY 10001",600.0,4,18,"Google Phone,Wired Headphones"
732,9152,185311.0,Wired Headphones,1.0,11.99,2019-04-21 18:57:00,"308 Forest St, New York City, NY 10001",11.99,4,18,"Google Phone,Wired Headphones"
733,9184,185343.0,Google Phone,1.0,600.0,2019-04-02 19:39:00,"495 Hickory St, San Francisco, CA 94016",600.0,4,19,"Google Phone,USB-C Charging Cable"
734,9185,185343.0,USB-C Charging Cable,1.0,11.95,2019-04-02 19:39:00,"495 Hickory St, San Francisco, CA 94016",11.95,4,19,"Google Phone,USB-C Charging Cable"
735,9206,185364.0,Vareebadd Phone,1.0,400.0,2019-04-16 18:04:00,"356 Walnut St, Boston, MA 02215",400.0,4,18,"Vareebadd Phone,USB-C Charging Cable"
736,9207,185364.0,USB-C Charging Cable,1.0,11.95,2019-04-16 18:04:00,"356 Walnut St, Boston, MA 02215",11.95,4,18,"Vareebadd Phone,USB-C Charging Cable"
737,9242,185399.0,AA Batteries (4-pack),1.0,3.84,2019-04-26 08:05:00,"74 Adams St, Boston, MA 02215",3.84,4,8,"AA Batteries (4-pack),27in FHD Monitor"
738,9243,185399.0,27in FHD Monitor,1.0,149.99,2019-04-26 08:05:00,"74 Adams St, Boston, MA 02215",149.99,4,8,"AA Batteries (4-pack),27in FHD Monitor"
739,9249,185405.0,iPhone,1.0,700.0,2019-04-20 18:33:00,"7 13th St, Seattle, WA 98101",700.0,4,18,"iPhone,Lightning Charging Cable"
740,9250,185405.0,Lightning Charging Cable,1.0,14.95,2019-04-20 18:33:00,"7 13th St, Seattle, WA 98101",14.95,4,18,"iPhone,Lightning Charging Cable"
741,9283,185437.0,Vareebadd Phone,1.0,400.0,2019-04-24 11:32:00,"163 North St, San Francisco, CA 94016",400.0,4,11,"Vareebadd Phone,Bose SoundSport Headphones"
742,9284,185437.0,Bose SoundSport Headphones,1.0,99.99,2019-04-24 11:32:00,"163 North St, San Francisco, CA 94016",99.99,4,11,"Vareebadd Phone,Bose SoundSport Headphones"
743,9298,185451.0,20in Monitor,1.0,109.99,2019-04-05 11:02:00,"686 Jefferson St, New York City, NY 10001",109.99,4,11,"20in Monitor,USB-C Charging Cable"
744,9299,185451.0,USB-C Charging Cable,1.0,11.95,2019-04-05 11:02:00,"686 Jefferson St, New York City, NY 10001",11.95,4,11,"20in Monitor,USB-C Charging Cable"
745,9300,185452.0,Google Phone,1.0,600.0,2019-04-04 00:49:00,"490 5th St, Atlanta, GA 30301",600.0,4,0,"Google Phone,USB-C Charging Cable,Wired Headphones"
746,9301,185452.0,USB-C Charging Cable,1.0,11.95,2019-04-04 00:49:00,"490 5th St, Atlanta, GA 30301",11.95,4,0,"Google Phone,USB-C Charging Cable,Wired Headphones"
747,9302,185452.0,Wired Headphones,1.0,11.99,2019-04-04 00:49:00,"490 5th St, Atlanta, GA 30301",11.99,4,0,"Google Phone,USB-C Charging Cable,Wired Headphones"
748,9333,185483.0,iPhone,1.0,700.0,2019-04-16 15:27:00,"423 Forest St, New York City, NY 10001",700.0,4,15,"iPhone,Lightning Charging Cable"
749,9334,185483.0,Lightning Charging Cable,1.0,14.95,2019-04-16 15:27:00,"423 Forest St, New York City, NY 10001",14.95,4,15,"iPhone,Lightning Charging Cable"
750,9367,185516.0,Bose SoundSport Headphones,1.0,99.99,2019-04-25 15:19:00,"916 5th St, San Francisco, CA 94016",99.99,4,15,"Bose SoundSport Headphones,Wired Headphones"
751,9368,185516.0,Wired Headphones,1.0,11.99,2019-04-25 15:19:00,"916 5th St, San Francisco, CA 94016",11.99,4,15,"Bose SoundSport Headphones,Wired Headphones"
752,9378,185526.0,iPhone,1.0,700.0,2019-04-25 18:32:00,"478 River St, Dallas, TX 75001",700.0,4,18,"iPhone,Lightning Charging Cable"
753,9379,185526.0,Lightning Charging Cable,1.0,14.95,2019-04-25 18:32:00,"478 River St, Dallas, TX 75001",14.95,4,18,"iPhone,Lightning Charging Cable"
754,9387,185534.0,iPhone,1.0,700.0,2019-04-18 00:30:00,"122 West St, San Francisco, CA 94016",700.0,4,0,"iPhone,Lightning Charging Cable"
755,9388,185534.0,Lightning Charging Cable,1.0,14.95,2019-04-18 00:30:00,"122 West St, San Francisco, CA 94016",14.95,4,0,"iPhone,Lightning Charging Cable"
756,9485,185630.0,Wired Headphones,1.0,11.99,2019-04-04 14:39:00,"335 Washington St, Seattle, WA 98101",11.99,4,14,"Wired Headphones,Apple Airpods Headphones"
757,9486,185630.0,Apple Airpods Headphones,1.0,150.0,2019-04-04 14:39:00,"335 Washington St, Seattle, WA 98101",150.0,4,14,"Wired Headphones,Apple Airpods Headphones"
758,9505,185649.0,Vareebadd Phone,1.0,400.0,2019-04-03 14:04:00,"945 Main St, San Francisco, CA 94016",400.0,4,14,"Vareebadd Phone,AA Batteries (4-pack)"
759,9506,185649.0,AA Batteries (4-pack),2.0,3.84,2019-04-03 14:04:00,"945 Main St, San Francisco, CA 94016",7.68,4,14,"Vareebadd Phone,AA Batteries (4-pack)"
760,9524,185667.0,iPhone,1.0,700.0,2019-04-22 19:46:00,"83 Cedar St, Boston, MA 02215",700.0,4,19,"iPhone,AAA Batteries (4-pack)"
761,9525,185667.0,AAA Batteries (4-pack),1.0,2.99,2019-04-22 19:46:00,"83 Cedar St, Boston, MA 02215",2.99,4,19,"iPhone,AAA Batteries (4-pack)"
762,9542,185684.0,Apple Airpods Headphones,1.0,150.0,2019-04-22 11:50:00,"369 Jackson St, San Francisco, CA 94016",150.0,4,11,"Apple Airpods Headphones,ThinkPad Laptop"
763,9543,185684.0,ThinkPad Laptop,1.0,999.99,2019-04-22 11:50:00,"369 Jackson St, San Francisco, CA 94016",999.99,4,11,"Apple Airpods Headphones,ThinkPad Laptop"
764,9589,185728.0,USB-C Charging Cable,1.0,11.95,2019-04-09 11:19:00,"884 14th St, Boston, MA 02215",11.95,4,11,"USB-C Charging Cable,27in FHD Monitor"
765,9590,185728.0,27in FHD Monitor,1.0,149.99,2019-04-09 11:19:00,"884 14th St, Boston, MA 02215",149.99,4,11,"USB-C Charging Cable,27in FHD Monitor"
766,9615,185753.0,AA Batteries (4-pack),2.0,3.84,2019-04-17 10:59:00,"91 12th St, Dallas, TX 75001",7.68,4,10,"AA Batteries (4-pack),Lightning Charging Cable"
767,9616,185753.0,Lightning Charging Cable,1.0,14.95,2019-04-17 10:59:00,"91 12th St, Dallas, TX 75001",14.95,4,10,"AA Batteries (4-pack),Lightning Charging Cable"
768,9628,185764.0,USB-C Charging Cable,1.0,11.95,2019-04-09 19:01:00,"440 7th St, Los Angeles, CA 90001",11.95,4,19,"USB-C Charging Cable,ThinkPad Laptop"
769,9629,185764.0,ThinkPad Laptop,1.0,999.99,2019-04-09 19:01:00,"440 7th St, Los Angeles, CA 90001",999.99,4,19,"USB-C Charging Cable,ThinkPad Laptop"
770,9729,185862.0,iPhone,1.0,700.0,2019-04-06 19:08:00,"998 Lake St, San Francisco, CA 94016",700.0,4,19,"iPhone,Lightning Charging Cable"
771,9730,185862.0,Lightning Charging Cable,1.0,14.95,2019-04-06 19:08:00,"998 Lake St, San Francisco, CA 94016",14.95,4,19,"iPhone,Lightning Charging Cable"
772,9736,185868.0,Wired Headphones,1.0,11.99,2019-04-16 18:26:00,"190 8th St, Atlanta, GA 30301",11.99,4,18,"Wired Headphones,AA Batteries (4-pack)"
773,9737,185868.0,AA Batteries (4-pack),1.0,3.84,2019-04-16 18:26:00,"190 8th St, Atlanta, GA 30301",3.84,4,18,"Wired Headphones,AA Batteries (4-pack)"
774,9742,185873.0,Apple Airpods Headphones,1.0,150.0,2019-04-20 20:17:00,"882 Washington St, New York City, NY 10001",150.0,4,20,"Apple Airpods Headphones,Wired Headphones"
775,9743,185873.0,Wired Headphones,1.0,11.99,2019-04-20 20:17:00,"882 Washington St, New York City, NY 10001",11.99,4,20,"Apple Airpods Headphones,Wired Headphones"
776,9790,185920.0,27in FHD Monitor,1.0,149.99,2019-04-06 00:58:00,"942 Hickory St, New York City, NY 10001",149.99,4,0,"27in FHD Monitor,USB-C Charging Cable"
777,9791,185920.0,USB-C Charging Cable,3.0,11.95,2019-04-06 00:58:00,"942 Hickory St, New York City, NY 10001",35.85,4,0,"27in FHD Monitor,USB-C Charging Cable"
778,9800,185929.0,Google Phone,1.0,600.0,2019-04-19 12:09:00,"458 9th St, New York City, NY 10001",600.0,4,12,"Google Phone,USB-C Charging Cable"
779,9801,185929.0,USB-C Charging Cable,1.0,11.95,2019-04-19 12:09:00,"458 9th St, New York City, NY 10001",11.95,4,12,"Google Phone,USB-C Charging Cable"
780,9865,185993.0,Wired Headphones,1.0,11.99,2019-04-07 14:25:00,"832 12th St, Los Angeles, CA 90001",11.99,4,14,"Wired Headphones,AA Batteries (4-pack)"
781,9866,185993.0,AA Batteries (4-pack),1.0,3.84,2019-04-07 14:25:00,"832 12th St, Los Angeles, CA 90001",3.84,4,14,"Wired Headphones,AA Batteries (4-pack)"
782,9881,186008.0,Bose SoundSport Headphones,1.0,99.99,2019-04-17 19:36:00,"432 Park St, New York City, NY 10001",99.99,4,19,"Bose SoundSport Headphones,Bose SoundSport Headphones"
783,9882,186008.0,Bose SoundSport Headphones,1.0,99.99,2019-04-17 19:36:00,"432 Park St, New York City, NY 10001",99.99,4,19,"Bose SoundSport Headphones,Bose SoundSport Headphones"
784,9884,186010.0,Flatscreen TV,1.0,300.0,2019-04-11 12:17:00,"980 Adams St, San Francisco, CA 94016",300.0,4,12,"Flatscreen TV,Lightning Charging Cable"
785,9885,186010.0,Lightning Charging Cable,1.0,14.95,2019-04-11 12:17:00,"980 Adams St, San Francisco, CA 94016",14.95,4,12,"Flatscreen TV,Lightning Charging Cable"
786,9894,186019.0,USB-C Charging Cable,1.0,11.95,2019-04-05 20:52:00,"214 Sunset St, San Francisco, CA 94016",11.95,4,20,"USB-C Charging Cable,Vareebadd Phone"
787,9895,186019.0,Vareebadd Phone,1.0,400.0,2019-04-05 20:52:00,"214 Sunset St, San Francisco, CA 94016",400.0,4,20,"USB-C Charging Cable,Vareebadd Phone"
788,9921,186044.0,Vareebadd Phone,1.0,400.0,2019-04-25 13:06:00,"392 Jackson St, Boston, MA 02215",400.0,4,13,"Vareebadd Phone,Wired Headphones"
789,9922,186044.0,Wired Headphones,1.0,11.99,2019-04-25 13:06:00,"392 Jackson St, Boston, MA 02215",11.99,4,13,"Vareebadd Phone,Wired Headphones"
790,9949,186071.0,Google Phone,1.0,600.0,2019-04-18 17:35:00,"529 Cherry St, Boston, MA 02215",600.0,4,17,"Google Phone,Bose SoundSport Headphones"
791,9950,186071.0,Bose SoundSport Headphones,1.0,99.99,2019-04-18 17:35:00,"529 Cherry St, Boston, MA 02215",99.99,4,17,"Google Phone,Bose SoundSport Headphones"
792,9957,186078.0,27in FHD Monitor,1.0,149.99,2019-04-19 16:05:00,"440 Washington St, Los Angeles, CA 90001",149.99,4,16,"27in FHD Monitor,USB-C Charging Cable"
793,9958,186078.0,USB-C Charging Cable,1.0,11.95,2019-04-19 16:05:00,"440 Washington St, Los Angeles, CA 90001",11.95,4,16,"27in FHD Monitor,USB-C Charging Cable"
794,9976,186096.0,Google Phone,1.0,600.0,2019-04-10 21:02:00,"918 Adams St, New York City, NY 10001",600.0,4,21,"Google Phone,USB-C Charging Cable"
795,9977,186096.0,USB-C Charging Cable,1.0,11.95,2019-04-10 21:02:00,"918 Adams St, New York City, NY 10001",11.95,4,21,"Google Phone,USB-C Charging Cable"
796,9998,186117.0,Google Phone,1.0,600.0,2019-04-03 11:54:00,"494 Cedar St, Atlanta, GA 30301",600.0,4,11,"Google Phone,USB-C Charging Cable"
797,9999,186117.0,USB-C Charging Cable,1.0,11.95,2019-04-03 11:54:00,"494 Cedar St, Atlanta, GA 30301",11.95,4,11,"Google Phone,USB-C Charging Cable"
798,10021,186139.0,AA Batteries (4-pack),2.0,3.84,2019-04-06 17:57:00,"842 Meadow St, Los Angeles, CA 90001",7.68,4,17,"AA Batteries (4-pack),iPhone"
799,10022,186139.0,iPhone,1.0,700.0,2019-04-06 17:57:00,"842 Meadow St, Los Angeles, CA 90001",700.0,4,17,"AA Batteries (4-pack),iPhone"
800,10041,186158.0,iPhone,1.0,700.0,2019-04-08 08:13:00,"344 Elm St, Boston, MA 02215",700.0,4,8,"iPhone,Lightning Charging Cable"
801,10042,186158.0,Lightning Charging Cable,1.0,14.95,2019-04-08 08:13:00,"344 Elm St, Boston, MA 02215",14.95,4,8,"iPhone,Lightning Charging Cable"
802,10110,186226.0,Google Phone,1.0,600.0,2019-04-30 07:43:00,"799 Johnson St, Los Angeles, CA 90001",600.0,4,7,"Google Phone,USB-C Charging Cable"
803,10111,186226.0,USB-C Charging Cable,1.0,11.95,2019-04-30 07:43:00,"799 Johnson St, Los Angeles, CA 90001",11.95,4,7,"Google Phone,USB-C Charging Cable"
804,10127,186242.0,AAA Batteries (4-pack),2.0,2.99,2019-04-13 18:57:00,"42 Lakeview St, Portland, OR 97035",5.98,4,18,"AAA Batteries (4-pack),AA Batteries (4-pack)"
805,10128,186242.0,AA Batteries (4-pack),1.0,3.84,2019-04-13 18:57:00,"42 Lakeview St, Portland, OR 97035",3.84,4,18,"AAA Batteries (4-pack),AA Batteries (4-pack)"
806,10157,186271.0,Vareebadd Phone,1.0,400.0,2019-04-07 20:29:00,"222 Church St, New York City, NY 10001",400.0,4,20,"Vareebadd Phone,AA Batteries (4-pack)"
807,10158,186271.0,AA Batteries (4-pack),1.0,3.84,2019-04-07 20:29:00,"222 Church St, New York City, NY 10001",3.84,4,20,"Vareebadd Phone,AA Batteries (4-pack)"
808,10171,186284.0,iPhone,1.0,700.0,2019-04-06 01:13:00,"30 10th St, Dallas, TX 75001",700.0,4,1,"iPhone,Lightning Charging Cable"
809,10172,186284.0,Lightning Charging Cable,1.0,14.95,2019-04-06 01:13:00,"30 10th St, Dallas, TX 75001",14.95,4,1,"iPhone,Lightning Charging Cable"
810,10176,186288.0,iPhone,1.0,700.0,2019-04-07 09:41:00,"204 Spruce St, Austin, TX 73301",700.0,4,9,"iPhone,Wired Headphones"
811,10177,186288.0,Wired Headphones,1.0,11.99,2019-04-07 09:41:00,"204 Spruce St, Austin, TX 73301",11.99,4,9,"iPhone,Wired Headphones"
812,10220,186331.0,AAA Batteries (4-pack),5.0,2.99,2019-04-09 11:35:00,"553 2nd St, Los Angeles, CA 90001",14.95,4,11,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
813,10221,186331.0,AAA Batteries (4-pack),1.0,2.99,2019-04-09 11:35:00,"553 2nd St, Los Angeles, CA 90001",2.99,4,11,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
814,10253,186362.0,Wired Headphones,1.0,11.99,2019-04-01 08:24:00,"464 Ridge St, Atlanta, GA 30301",11.99,4,8,"Wired Headphones,Lightning Charging Cable"
815,10254,186362.0,Lightning Charging Cable,1.0,14.95,2019-04-01 08:24:00,"464 Ridge St, Atlanta, GA 30301",14.95,4,8,"Wired Headphones,Lightning Charging Cable"
816,10262,186370.0,Google Phone,1.0,600.0,2019-04-14 09:27:00,"927 Madison St, Portland, OR 97035",600.0,4,9,"Google Phone,USB-C Charging Cable"
817,10263,186370.0,USB-C Charging Cable,2.0,11.95,2019-04-14 09:27:00,"927 Madison St, Portland, OR 97035",23.9,4,9,"Google Phone,USB-C Charging Cable"
818,10277,186384.0,iPhone,1.0,700.0,2019-04-02 00:00:00,"445 Madison St, San Francisco, CA 94016",700.0,4,0,"iPhone,Wired Headphones"
819,10278,186384.0,Wired Headphones,1.0,11.99,2019-04-02 00:00:00,"445 Madison St, San Francisco, CA 94016",11.99,4,0,"iPhone,Wired Headphones"
820,10299,186405.0,Lightning Charging Cable,1.0,14.95,2019-04-19 13:19:00,"171 Jackson St, Seattle, WA 98101",14.95,4,13,"Lightning Charging Cable,AAA Batteries (4-pack)"
821,10300,186405.0,AAA Batteries (4-pack),1.0,2.99,2019-04-19 13:19:00,"171 Jackson St, Seattle, WA 98101",2.99,4,13,"Lightning Charging Cable,AAA Batteries (4-pack)"
822,10314,186419.0,iPhone,1.0,700.0,2019-04-17 17:15:00,"944 Sunset St, Dallas, TX 75001",700.0,4,17,"iPhone,Lightning Charging Cable"
823,10315,186419.0,Lightning Charging Cable,1.0,14.95,2019-04-17 17:15:00,"944 Sunset St, Dallas, TX 75001",14.95,4,17,"iPhone,Lightning Charging Cable"
824,10332,186436.0,Google Phone,1.0,600.0,2019-04-13 14:00:00,"366 Cherry St, Los Angeles, CA 90001",600.0,4,14,"Google Phone,Wired Headphones"
825,10333,186436.0,Wired Headphones,2.0,11.99,2019-04-13 14:00:00,"366 Cherry St, Los Angeles, CA 90001",23.98,4,14,"Google Phone,Wired Headphones"
826,10384,186487.0,AA Batteries (4-pack),1.0,3.84,2019-04-16 03:15:00,"431 Madison St, Portland, OR 97035",3.84,4,3,"AA Batteries (4-pack),34in Ultrawide Monitor"
827,10385,186487.0,34in Ultrawide Monitor,1.0,379.99,2019-04-16 03:15:00,"431 Madison St, Portland, OR 97035",379.99,4,3,"AA Batteries (4-pack),34in Ultrawide Monitor"
828,10430,186532.0,Google Phone,1.0,600.0,2019-04-27 10:22:00,"860 Elm St, San Francisco, CA 94016",600.0,4,10,"Google Phone,USB-C Charging Cable"
829,10431,186532.0,USB-C Charging Cable,1.0,11.95,2019-04-27 10:22:00,"860 Elm St, San Francisco, CA 94016",11.95,4,10,"Google Phone,USB-C Charging Cable"
830,10432,186533.0,Google Phone,1.0,600.0,2019-04-18 00:14:00,"733 Main St, Austin, TX 73301",600.0,4,0,"Google Phone,USB-C Charging Cable"
831,10433,186533.0,USB-C Charging Cable,1.0,11.95,2019-04-18 00:14:00,"733 Main St, Austin, TX 73301",11.95,4,0,"Google Phone,USB-C Charging Cable"
832,10452,186552.0,Vareebadd Phone,1.0,400.0,2019-04-30 14:37:00,"164 Elm St, San Francisco, CA 94016",400.0,4,14,"Vareebadd Phone,Wired Headphones"
833,10453,186552.0,Wired Headphones,1.0,11.99,2019-04-30 14:37:00,"164 Elm St, San Francisco, CA 94016",11.99,4,14,"Vareebadd Phone,Wired Headphones"
834,10501,186600.0,Google Phone,1.0,600.0,2019-04-06 19:45:00,"814 14th St, San Francisco, CA 94016",600.0,4,19,"Google Phone,USB-C Charging Cable"
835,10502,186600.0,USB-C Charging Cable,1.0,11.95,2019-04-06 19:45:00,"814 14th St, San Francisco, CA 94016",11.95,4,19,"Google Phone,USB-C Charging Cable"
836,10531,186629.0,Vareebadd Phone,1.0,400.0,2019-04-28 20:43:00,"834 5th St, Dallas, TX 75001",400.0,4,20,"Vareebadd Phone,USB-C Charging Cable"
837,10532,186629.0,USB-C Charging Cable,1.0,11.95,2019-04-28 20:43:00,"834 5th St, Dallas, TX 75001",11.95,4,20,"Vareebadd Phone,USB-C Charging Cable"
838,10536,186633.0,Vareebadd Phone,1.0,400.0,2019-04-03 13:45:00,"681 Hill St, Boston, MA 02215",400.0,4,13,"Vareebadd Phone,USB-C Charging Cable"
839,10537,186633.0,USB-C Charging Cable,1.0,11.95,2019-04-03 13:45:00,"681 Hill St, Boston, MA 02215",11.95,4,13,"Vareebadd Phone,USB-C Charging Cable"
840,10573,186669.0,Google Phone,1.0,600.0,2019-04-09 23:09:00,"651 Meadow St, Portland, OR 97035",600.0,4,23,"Google Phone,USB-C Charging Cable"
841,10574,186669.0,USB-C Charging Cable,1.0,11.95,2019-04-09 23:09:00,"651 Meadow St, Portland, OR 97035",11.95,4,23,"Google Phone,USB-C Charging Cable"
842,10619,186714.0,Wired Headphones,1.0,11.99,2019-04-10 14:26:00,"398 11th St, Austin, TX 73301",11.99,4,14,"Wired Headphones,Apple Airpods Headphones"
843,10620,186714.0,Apple Airpods Headphones,1.0,150.0,2019-04-10 14:26:00,"398 11th St, Austin, TX 73301",150.0,4,14,"Wired Headphones,Apple Airpods Headphones"
844,10628,186722.0,Google Phone,1.0,600.0,2019-04-11 23:58:00,"731 Dogwood St, San Francisco, CA 94016",600.0,4,23,"Google Phone,Bose SoundSport Headphones"
845,10629,186722.0,Bose SoundSport Headphones,1.0,99.99,2019-04-11 23:58:00,"731 Dogwood St, San Francisco, CA 94016",99.99,4,23,"Google Phone,Bose SoundSport Headphones"
846,10660,186753.0,Google Phone,1.0,600.0,2019-04-18 09:38:00,"529 8th St, Portland, OR 97035",600.0,4,9,"Google Phone,Wired Headphones"
847,10661,186753.0,Wired Headphones,1.0,11.99,2019-04-18 09:38:00,"529 8th St, Portland, OR 97035",11.99,4,9,"Google Phone,Wired Headphones"
848,10700,186791.0,Apple Airpods Headphones,1.0,150.0,2019-04-08 18:58:00,"428 Elm St, Dallas, TX 75001",150.0,4,18,"Apple Airpods Headphones,Wired Headphones"
849,10701,186791.0,Wired Headphones,1.0,11.99,2019-04-08 18:58:00,"428 Elm St, Dallas, TX 75001",11.99,4,18,"Apple Airpods Headphones,Wired Headphones"
850,10737,186827.0,Apple Airpods Headphones,1.0,150.0,2019-04-25 10:42:00,"399 Lakeview St, Austin, TX 73301",150.0,4,10,"Apple Airpods Headphones,AA Batteries (4-pack)"
851,10738,186827.0,AA Batteries (4-pack),1.0,3.84,2019-04-25 10:42:00,"399 Lakeview St, Austin, TX 73301",3.84,4,10,"Apple Airpods Headphones,AA Batteries (4-pack)"
852,10739,186828.0,Google Phone,1.0,600.0,2019-04-21 12:46:00,"282 Hickory St, Seattle, WA 98101",600.0,4,12,"Google Phone,Wired Headphones"
853,10740,186828.0,Wired Headphones,1.0,11.99,2019-04-21 12:46:00,"282 Hickory St, Seattle, WA 98101",11.99,4,12,"Google Phone,Wired Headphones"
854,10743,186831.0,iPhone,1.0,700.0,2019-04-14 20:42:00,"599 12th St, Portland, OR 97035",700.0,4,20,"iPhone,Wired Headphones"
855,10744,186831.0,Wired Headphones,1.0,11.99,2019-04-14 20:42:00,"599 12th St, Portland, OR 97035",11.99,4,20,"iPhone,Wired Headphones"
856,10775,186862.0,AAA Batteries (4-pack),2.0,2.99,2019-04-25 15:54:00,"6 12th St, Boston, MA 02215",5.98,4,15,"AAA Batteries (4-pack),USB-C Charging Cable"
857,10776,186862.0,USB-C Charging Cable,1.0,11.95,2019-04-25 15:54:00,"6 12th St, Boston, MA 02215",11.95,4,15,"AAA Batteries (4-pack),USB-C Charging Cable"
858,10787,186873.0,ThinkPad Laptop,1.0,999.99,2019-04-08 18:29:00,"787 Sunset St, Atlanta, GA 30301",999.99,4,18,"ThinkPad Laptop,Bose SoundSport Headphones"
859,10788,186873.0,Bose SoundSport Headphones,1.0,99.99,2019-04-08 18:29:00,"787 Sunset St, Atlanta, GA 30301",99.99,4,18,"ThinkPad Laptop,Bose SoundSport Headphones"
860,10794,186879.0,Google Phone,1.0,600.0,2019-04-09 18:40:00,"959 Jackson St, Seattle, WA 98101",600.0,4,18,"Google Phone,USB-C Charging Cable"
